name,Bahasa/External ID,teks
3401,2,"Dīn berarti, ketaatan; penguasaan; perintah; rencana; ketakwaan kebiasaan atau adat; perilaku atau tindak-tanduk (Lane). Tingkat tertinggi perkembangan rohani tercapai ketika kehendak manusia menjadi sepenuhnya sesuai dengan iradah Allah."
3402,2,Seluruh bumi akan mengalami segala macam kegemparan dan pergolakan batiniah maupun lahiriah.
3403,2,"(a) Perut bumi akan terbelah dan akan mengeluarkan khazanahkhazanahnya berupa kekayaan mineral; (b) akan terjadi kemajuan pesat dalam segala macam ilmu, yang bertalian dengan ilmu alam lahir maupun alam keruhanian terutama bertalian dengan ilmu geologi dan ilmu kepurbakalaan."
3404,2,"Perubahan-perubahan itu akan begitu banyak dan begitu jauh jangkauannya serta penemuan-penemuan yang akan dicapai itu begitu besar, sehingga manusia akan berseru dalam keheranan dan kebingungannya, “apakah yang telah terjadi dengan bumi?”"
3405,2,"Ketika ditanyakan mengenai arti ayat ini, Rasulullah Saw diriwayatkan telah bersabda, bahwa tiap-tiap perbuatan yang dilakukan secara diam-diam, akan terbuka rahasianya (Tirmidzi)."
3406,2,"Bumi akan mengeluarkan khazanah-khazanahnya, karena Tuhan telah memerintahkannya berbuat demikian, maka kata Auhā berarti, ia memerintahkan (Aqrab)."
3407,2,"Di akhir zaman, untuk memelihara dan menjaga kepentingan politik, sosial, dan ekonomi mereka, orang-orang akan menggabungkan diri dalam partai-partai, perhimpunan-perhimpunan, dan golongan-golongan atas dasar politik dan ekonomi; dan serikat-serikat sekerja dalam bentuk koperasi, gilda-gilda, kartel-kartel, dan sindikat-sindikat perkasa akan terwujud."
3408,2,"Perorangan-perorangan akan menghimpun sumber-sumber daya mereka dan usaha-usaha bersama akan mengambil alih usaha-usaha perorangan dengan tujuan supaya bobot pengaruh mereka dapat dirasakan, dan supaya upaya dan jerih-payah mereka dapat meraih hasil baik."
3409,2,"Tidak ada perbuatan manusia, baik ataupun buruk, yang akan terbuang percuma. Tiap perbuatan mesti dan memang ada akibatnya."
3410,2,"Betapa besar kesayangan dan kecintaan Tuhan terhadap pejuangpejuang yang menghadapi perang tidak kenal ampun melawan kekuatankekuatan kejahatan hingga Tuhan bersumpah dengan mereka dan bahkan dengan kuda-kuda mereka, kata ‘Ādiyat itu berarti prajurit-prajurit dan kudakuda perang mereka. Ayat ini melukiskan dengan sangat jelas semangat dan gairah para sahabat Rasulullah Saw untuk bertempur dan mengorbankan jiwa mereka di jalan Allah. Ayat ini mengatakan, bahwa mereka berderap maju ke medan pertempuran dengan kegembiraan hati luar biasa dan penuh semangat untuk meraih kemenangan atau mati syahid di jalan Allah; dan juga menyebut dengan nada kekagum-kaguman akan kesigapan gerak kudakuda perang mereka dan kemendadakan serangan-serangan mereka. Surah ini diturunkan di Mekah, ketika orang-orang Muslim tidak memiliki kuda sama sekali. Dalam pertempuran Badar hanya ada dua ekor kuda dalam lasykar Islam, seekor milik Miqdad dan yang lainnya milik Zubair. Ayat ini, pada hakikatnya, merupakan nubuatan bahwa tidak lama lagi orangorang Muslim akan memiliki banyak kuda. Ketiga perkataan itu, ‘Ādiyāt, Mūriyāt, dan Mughīrāt telah ditafsirkan berbeda-beda oleh berbagai ulama. Menurut Ibn’Abbas kata-kata itu merujuk kepada unta-unta yang berlari pada ketika berziarah ke tanah suci, tetapi menurut pengarang kitab tafsir “Ruhul Ma’ani” sebutan itu tertuju kepada kuda para mujahid Islam. Tetapi, sebagian pujangga yang berbakat tasawwuf menganggap kata-kata tersebut sebagai lukisan mengenai para musafir rohani yang berlari dengan cepatnya pada perjalanan rohani mereka untuk menemui Tuhan dan Junjungan mereka."
3411,2,Kuda para mujahid Islam berlari begitu cepat sehingga menimbulkan percikan bunga api ketika tapak kaki kuda mereka menginjak tanah . Yang diisyaratkan ialah keinginan keras dan semangat berkobar para mujahid Islam untuk berjihad di jalan Allah.
3412,2,"Para mujahid Islam yang gagah-berani itu tidak mengambil faedah secara tidak ksatria dari kelengahan dan ketidaksiagaan musuh, dengan menyerang mereka di waktu malam. Mereka menyergap musuh-musuh mereka dalam kecerahan -hari waktu fajar. Mereka adalah mujahid-mujahid pemberani dan berjiwa ksatria."
3413,2,"Serbuan pasukan Islam itu begitu keras dan hebat, sehingga seluruh ufuk menjadi kelam dengan kepulan debu yang ditimbulkan oleh langkahlangkah cepat kuda-kuda mereka."
3414,2,"Para mujahid Islam tidak menyerang perorangan atau para wanita lemah lagi tidak berdaya, anak-anak, dan orang-orang lanjut usia, melainkan mereka dalam formasi pasukan menyerang, dan mereka menembus jauh ke dalam jantung barisan-barisan seluruh kekuatan musuh."
3415,2,Nampaknya orang-orang kafir telah kehilangan segala gairah hidup. Mereka seolah-olah telah tergeletak dalam keadaan tidak bernyawa di dalam kuburan mereka yakni dalam rumah mereka. Tetapi tidak lama lagi mereka akan bangkit melawan Islam dan akan menempuh jarak bermil-mil untuk menyerang Rasulullah Saw di Medinah.
3416,2,Rencana-rencana jahat musuh-musuh Islam akan terbuka.
3417,2,Tuhan mengetahui dengan sungguh-sungguh rencana jahat mereka dan Dia akan menghukum mereka atas segala perbuatan jahat mereka.
3418,2,"Jika partikel Al yang ditambahkan kepada kata Qāri‘ah telah mengkhususkan pada makna bencana dan memperhebat gambaran kengeriannya, maka penambahan partikel mā (apa) membuatnya lebih dahsyat lagi dan lebih membinasakan."
3419,2,"Bencana itu akan begitu berbahaya, sehingga orang mustahil dapat membayangkan kedahsyatannya, apalagi melukiskannya dengan kata-kata. Lihat pula QS.69: 2-5; di tempat itu ungkapan serupa telah dipergunakan untuk menimbulkan kesan serupa. Qāri‘ah, kecuali merupakan bencana besar, berarti pula azab yang datang secara tiba-tiba."
3420,2,"Oleh sebab berada di luar jangkauan manusia untuk membayangkan betapa dahsyatnya bencana itu, maka hanya sebagian saja dari akibat-akibatnya yang mengerikan telah dikemukakan. Ayat ini dan ayat berikutnya memberikan sekelumit gambaran mengenai kegelisahan dan kesengsaraan yang akan diakibatkannya. Kejadian yang amat hebat lagi dahsyat itu akan mencerai-beraikan manusia bagaikan bulu-domba (wol) yang dihambur-hamburkan dan mereka tidak akan memperoleh perlindungan di mana pun."
3421,2,"Bila dipergunakan dalam hubungan dengan perorangan kata Mawāzīn berarti hasil perbuatannya, tetapi bila dipergunakan dalam hubungan dengan suatu bangsa, kata itu bermakna, sarana-sarana kebendaan dan sumber-sumber daya. Menurut istilah peperangan zaman mutakhir ini, rupanya istilah “tonase” (ukuran bobot) merupakan terjemahan tepat dari kata itu. Dalam pengertian terakhir, ayat ini akan berarti, bahwa suatu bangsa yang sumber daya materinya besar atau tonase kapal-kapal laut dan pesawatpesawat terbangnya berat, akan mengungguli lawan-lawannya, dan kenyataan itu akan meningkatkan wibawa dan kekuasaannya dan sebagai akibatnya menambah kebahagiaannya."
3422,2,"Hubungan orang-orang berdosa dengan neraka akan serupa dengan hubungan bayi dengan ibunya. Seperti halnya embrio tumbuh melalui berbagai tingkat perkembangan di dalam rahim ibu hingga pada akhimya ia lahir dalam bentuk manusia utuh, demikian pulalah keadaan orang-orang bersalah yang akan melalui berbagai tingkat siksaan batin, hingga pada akhirnya ruh mereka menjadi sirna sekali bersih dari noda dosa dan memperoleh kelahiran baru. Jadi, azab neraka itu dimaksudkan membuat orang-orang jahat bertobat dari dosa-dosa mereka dan memperbaiki diri mereka sendiri. Menurut pandangan Islam, neraka merupakan suatu panti asuhan."
3423,2,"Ketamakan dan hasrat berlebihan pada manusia untuk mengungguli orang lain dalam jumlah kekayan, kedudukan dan gengsi merupakan penyebab utama segala kesulitan manusia dan merupakan penyebab kelalaian manusia terhadap nilai-nilai hidup yang lebih tinggi. Merupakan kemalangan manusia yang sangat besar bahwa nafsunya untuk memperoleh barang-barang duniawi tidak mengenal batas dan tidak menyisihkan waktu sedikit pun untuk memikirkan Tuhan dan alam akhirat. Ia tetap asyik dengan hal-hal tersebut, hingga maut merenggutnya, dan baru pada saat itulah ia menyadari, bahwa ia telah menyia-nyiakan hidupnya yang sangat berharga dalam mengejar-ngejar sesuatu yang tiada gunanya itu."
3424,2,"Pengulangan ayat ini bertujuan menambahkan tekanan pada dan membuat lebih ampuh peringatan yang terkandung dalam surah ini. Atau, surah ini dapat ditujukan kepada pembalasan yang akan datang di belakang kesibukan manusia, yang secara membabi-buta berusaha memperoleh barang-barang duniawi di dalam kehidupan ini."
3425,2,"Seandainya manusia mempergunakan akal sehatnya dan mempergunakan ilmu yang dimilikinya, niscayalah ia akan melihat neraka Jahannam sungguh-sungguh menganga di hadapan matanya sendiri di dunia ini juga, yaitu, ia akan mengetahui bahwa kesibukannya dalam mengejar kebesaran, kemegahan, dan keuntungan kebendaan dalam kehidupan sementara ini menyebabkan kehancuran total akhlaknya."
3426,2,"Ayat 5 sampai 8 tidak meninggalkan syak sekelumit pun mengenai awal kehidupan neraka-awal di dalam dunia ini juga. Neraka di akhirat itu sebenamya disediakan di dunia ini, yang tersembunyi dari mata manusia tetapi dapat dikenal, dengan perantaraan ‘Ilm al-Yaqīn, oleh mereka yang merenungkannya. Ayat-ayat ini menggambarkan tiga tingkat keyakinan manusia bertalian dengan neraka, yaitu, ‘Ilm al-Yaqīn atau keyakinan yang diperoleh berdasarkan ilmu dengan mengambil kesimpulan; ‘Ain al-Yaqīn yaitu, keyakinan dengan perantaraan atau berdasarkan penglihatan; dan Haqq al-Yaqīn, yaitu, keyakinan berdasarkan pengalaman sendiri. ‘Ilm al- Yaqīn dapat diperoleh di dunia ini juga, dengan mengambil kesimpulan, oleh mereka yang merenungkan dan menekuni hakikat kejahatan, namun sesudah mati ia akan melihat neraka dengan mata kepala sendiri, sedang pada Hari Kebangkitan ia akan menghayati sepenuhnya Haqq al-Yaqīn dengan benarbenar mengalami setelah masuk ke dalam neraka."
3427,2,"‘ Asr berarti, masa; sejarah; silsilah dari abad ke abad; sore hari; atau petang hari. Al-Asrān berarti, malam dan siang hari; pagi dan petang hari (Lane)."
3428,2,"Al-Insān (manusia) di sini berarti, manusia, seperti tersebut dalam QS.17:12; 18:55; 36:78; dan QS.70:20, yaitu, manusia yang suka terburuburu dan biasa bertengkar, atau manusia yang melawan rasul-rasul Allah."
3429,2,"Merupakan kesaksian sejarah yang tidak pernah gagal, bahwa perseorangan-perseorangan atau bangsa-bangsa yang tidak mempergunakan kesempatan yang datang kepada mereka selama hidup di dunia dengan cara tepat dan menentang hukum kodrat alam abadi yang menentukan nasib manusia, tidak boleh tidak, pasti menanggung kesedihan. Pribadi-pribadi dan bangsa-bangsa serupa inilah yang secara khusus terkena oleh rangkuman kata Al-Insān di dalam surah ini. Hukum-hukum Tuhan tidak dapat dilawan; dan seandainya hukum-hukum itu ditentang pasti mendatangkan hukuman."
3430,2,"Dalam surah ini dan pada beberapa tempat lain dalam Al-Qur’an, orang-orang mukmin disuruh supaya mereka sendiri, bukan saja harus mengikuti asas-asas yang benar dan baik serta cita-cita yang benar, tetapi harus juga menablighkannya kepada orang lain dan dengan demikian menolong menciptakan iklim sehat di sekitar mereka. Mereka selanjutnya diperintahkan supaya jangan berkecil-hati atau berputus asa waktu menghadapi perlawanan dan penindasan di tengah menjalankan tugas yang sangat berat itu, bahkan harus menanggung penderitaan dengan sabar dan tabah. Dengan demikian, surah ini dengan sebuah ayat singkat telah meletakkan peraturan berperilaku, yang dengan mengamalkan peraturan itu, orang dapat menempuh hidup yang bahagia, sejahtera dan maju."
3431,2,"Humazah berarti orang yang mencela orang lain di belakang, dan Lumazah adalah orang yang mencela orang-orang lain di belakang maupun di depan mereka sendiri (Aqrab). Sebagai kebalikan dari dua sifat baik yang pokok, kebajikan dan kesabaran yang tersebut dalam surah sebelumnya, maka dalam surah ini telah disebutkan dua sifat buruk yang membinasakan sendi-sendi segala keamanan dan keserasian tata hidup dalam masyarakat. Perbuatan-perbuatan mengumpat dan memfitnah merupakan dua macam kejahatan pokok, yang karena itu apa yang disebut masyarakat beradab dewasa ini, sangat menderita."
3432,2,"Ayat ini merupakan suatu ulasan bernada sedih, mengenai nafsu manusia ingin memperoleh kekayaan dunia. Penyembahan terhadap “dewi kekayaan” merupakan racun peradaban madiyah (kebendaan) masa kini."
3433,2,"Orang bakhil yang bernasib malang dengan tiada henti-hentinya mencari kekayaan dengan segala macam jalan – halal maupun haram – serta menimbun dan menumpuknya, merasa bangga karenanya, dan menahan diri dari membelanjakannya bagi tujuan-tujuan baik dengan beranggapan bahwa cara ini akan melestarikannya dan menolong namanya agar tidak hapus dari ingatan orang dan membuat dirinya tetap sejahtera untuk selama-lamanya. Namun anggapan-anggapan demikian itu, amat keliru lagi salah."
3434,2,"Tiada penghinaan dan siksaan batin dirasakan oleh seseorang lebih pahit daripada menyaksikan suatu gerakan yang pernah ditentangnya matimatian dengan segala daya-upaya dan berusaha memusnahkannya; namun, gerakan itu malah memperoleh kemajuan dan kemenangan di hadapan matanya sendiri. Siksaan batin yang membakar hati itulah yang dirasakan oleh para pemimpin Quraisy, ketika mereka menyaksikan pohon Islam yang tadinya lemah itu, kini telah tumbuh di hadapan mereka sendiri menjadi besar."
3434A,2,"Orang-orang Arab berkata, Hatamat hu al-Sinnu, artinya, masa tuanya telah memporak-porandakannya (Lane)."
3435,2,Kesangatan panas api yang terkurung itu kian bertambah beberapa kali lipat.
3435A,2,"Yang dimaksud dengan “tiang-tiang yang panjang” itu ialah kebiasaan-kebiasaan buruk, adat-istiadat tidak baik yang tidak membiarkan orang-orang kafir menyesuaikan kehidupan mereka dengan ukuran-ukuran dan nilai-nilai yang sempurna."
3436,2,"Abraha, Raja muda di Yaman, wakil Negus, menyerang Mekah dengan sepasukan lasykar besar pada tahun 570 Masehi, tahun kelahiran Rasulullah Saw dengan maksud hendak menghancurkan Ka’bah. Ia membawa serta sejumlah besar gajah. Tha’un atau wabah semacam cacar, memusnahkan sama sekali tentaranya dan badan mereka yang membusuk itu dimakan habis oleh kawanan-kawanan burung. Lihat kata-kata pendahuluan surah ini."
3437,2,"Menurut beberapa sumber, Abābīl itu kata jamak dari Ibbaul, yang berarti, bagian terpisah atau tersendiri dari sekawanan burung atau kuda atau unta, yang terbang atau berjalan beruntun yang satu di belakang yang lain. Kata-kata, Tairan Abābīl berarti, burung-burung dalam kawanan-kawanan terpisah-pisah, atau burung-burung dalam formasi berkelompok datang dari jurusan ini atau itu, atau beruntun yang satu mengikut di belakang yang lain, sekawan demi sekawan (Lane)."
3438,2,"Pada ayat ini kami menterjemahkan berbeda dengan kata asli bahasa Arabnya sebagaimana dulu peribahasa: “talang air berjalan atau sungai berjalan,” padahal bukan sungai yang berjalan atau talang yang berjalan . Yang sebenarnya adalah air yang berjalan. Itulah sebabnya kami tidak menterjemahkan disini: “burung-burung melemparkan batu di atas para pemilik gajah.” Bahkan yang diterjemahkan adalah: “Daging-daging mereka dipukulkan ke batu-batu yang keras dan dipatuk-patukkan karena disini Tarmīhim bi Hijāratin yang di dalam bahasa Arab ba berarti ‘alā. Jadi secara harfiah dari segi bahasa Arab terjemahnya akan menjadi: “burungburung itu memukul-mukulkan mereka di atas batu-batu,” dan inilah yang kami terjemahkan. Burung-burung pemakan bangkai ketika memakan daging orang-orang yang mati, cara memakannya seperti ini: Mula-mula burungburung itu membawa sepotong daging orang yang mati, kemudian duduk di atas batu. Lalu daging itu dipegang dengan paruhnya dan memukulkannya di atas batu berkali-kali, baru dimakannya. Kurang-lebih inilah sebabnya, bahwa jika pasir atau tanah dan lain-lain menempel pada potongan daging itu, maka dengan cara itu burung-burung akan menghilangkan kotoran tersebut."
3439,2,"Īlāf sebagai masdar dan Alafa berarti, melekatkan atau membuat sesuatu melekat pada suatu benda; mencintai dan membuat seseorang mencintai seorang pribadi atau sesuatu; membekali seseorang dengan sesuatu; perjanjian atau kewajiban yang menyangkut pertanggung-jawaban untuk keselamatan; perlindungan (Lane)."
3440,2,"Kata Quraisy, yang diserap dari akar-kata Qarasya yang berarti, ia mengumpulkannya dari sana-sini dan melekatkan sebagian darinya kepada bagian lainnya (Aqrab). Suku Quraisy disebut demikian, karena salah seorang dari moyang mereka, Qushay Ibn Kilaab bin Nadhr telah membujuk mereka dari segala bagian negeri Arab, yang tadinya menjalani hidup mengembara, berhijrah untuk kemudian menetap di Mekah. Dari Banu Kinanah, hanya keturunan Nadr saja menetap dan oleh sebab mereka hanya merupakan kelompok kecil, mereka disebut Quraisy (dilafalkan Kuraisy), yang berarti, suatu kelompok kecil yang telah dikumpulkan dari sana-sini."
